year,kind,rating,vote,country,runtime,genre1,genre2
1979.0,1,7.4,10631.0,62,84.0,5,7
1996.0,7,8.4,2102.0,61,115.0,6,4
2000.0,1,3.6,1537.0,34,30.0,0,7
1990.0,1,6.4,61284.0,62,103.0,0,20
1990.0,0,8.1,41.0,61,114.0,4,27
1962.0,1,6.6,2483.0,62,128.0,4,15
1985.0,1,9.1,40.0,61,102.0,14,27
2004.0,1,6.0,4189.0,62,97.0,7,24
2004.0,1,7.5,1006.0,10,85.0,6,25
1993.0,1,7.0,21314.0,62,60.0,5,7
1999.0,1,6.7,3408.0,62,79.0,4,7
2000.0,7,7.0,104.0,10,82.0,6,22
2005.0,7,8.1,121.0,62,104.0,6,21
1958.0,1,5.1,211.0,62,83.0,7,27
1971.0,1,6.5,2526.0,62,93.0,4,7
2001.0,1,6.8,674.0,29,90.0,4,7
1986.0,1,5.6,32980.0,62,97.0,0,5
1943.0,1,6.4,1224.0,62,93.0,4,19
1999.0,2,8.6,14008.0,37,219.0,2,0
1973.0,1,7.2,52495.0,61,73.0,7,13
1983.0,1,7.5,7974.0,62,89.0,1,7
1994.0,1,4.5,20585.0,61,89.0,0,9
2001.0,1,6.0,2063.0,55,95.0,7,19
1975.0,4,7.1,145.0,62,57.0,24,27
1999.0,1,7.1,165780.0,62,95.0,0,1
1999.0,1,4.6,193.0,62,95.0,5,7
1991.0,1,7.0,65680.0,62,95.0,4,27
2000.0,1,6.2,7777.0,37,102.0,7,9
2003.0,1,6.2,94465.0,62,99.0,4,5
2001.0,7,3.0,992.0,62,55.0,0,1
1999.0,7,6.7,146.0,62,138.0,0,27
1945.0,1,7.3,4731.0,62,87.0,5,10
2004.0,2,8.1,223.0,61,84.0,6,3
1997.0,1,7.0,14297.0,30,95.0,7,15
1993.0,1,6.7,3285.0,27,102.8877434135166,0,4
1996.0,1,5.3,2995.0,24,111.0,4,13
1942.0,1,8.2,33657.0,62,113.0,4,19
2001.0,1,7.0,17805.0,61,105.0,3,7
1986.0,1,6.0,41509.0,62,57.0,13,24
2005.0,7,8.1,121.0,62,175.0,6,21
1991.0,1,5.8,6782.0,62,119.0,0,7
1982.0,1,8.1,390599.0,62,90.0,13,16
1974.0,1,8.2,23682.0,62,112.0,7,19
1998.0,3,4.8,4034.0,10,200.0,0,4
2002.0,1,2.8,1095.0,62,104.0,0,4
1980.0,1,4.3,2187.0,65,96.0,14,15
1979.0,1,6.9,5443.0,61,124.0,5,16
1995.0,1,6.8,28332.0,62,122.0,4,7
1973.0,4,6.9,810.0,62,100.0,4,8
1996.0,1,5.6,11638.0,62,73.0,4,7
1998.0,1,6.1,35393.0,62,60.0,0,1
1989.0,1,7.6,27036.0,37,88.0,4,5
2004.0,3,4.6,299.0,62,48.0,7,27
2004.0,1,5.1,2349.0,27,107.0,0,1
1999.0,1,7.8,165876.0,62,30.0,3,7
1987.0,1,7.3,629.0,62,78.0,6,4
1993.0,1,6.5,4064.0,62,182.0,4,7
2004.0,7,8.2,77.0,62,107.0,6,2
1997.0,1,7.3,74037.0,62,90.0,3,7
1998.0,1,6.6,263.0,37,79.0,2,0
1990.0,1,6.4,7633.0,62,100.0,7,19
1987.0,1,5.4,3355.0,62,118.0,4,27
1993.0,1,6.9,3472.0,27,101.0,0,9
1988.0,1,8.1,68.0,61,101.0,14,27
1990.0,1,7.1,128465.0,62,169.0,4,13
1999.0,1,6.4,206969.0,62,133.0,4,7
2000.0,1,7.6,201519.0,62,100.0,5,7
2000.0,3,7.5,164.0,62,120.0,6,3
1989.0,3,5.9,2624.0,62,75.0,0,1
1993.0,2,7.4,441.0,37,90.0,2,21
2002.0,1,5.6,756.0,62,90.0,4,27
1992.0,1,7.1,6719.0,37,127.0,2,0
2002.0,7,8.4,124.0,62,93.0,6,14
1932.0,1,6.2,352.0,62,25.0,7,27
2004.0,7,6.2,2989.0,62,60.0,2,1
2000.0,1,7.8,6728.0,62,60.0,6,27
1975.0,1,6.8,837.0,62,88.0,7,22
2001.0,1,4.8,109.0,62,93.0,0,5
2004.0,1,6.6,202678.0,62,70.0,4,27
2002.0,1,6.9,6538.0,55,172.0,5,7
2002.0,1,5.4,133.0,30,91.0,4,7
2004.0,3,2.4,2684.0,62,102.0,1,4
2002.0,7,2.5,1857.0,10,30.0,13,20
1984.0,1,5.8,1672.0,62,99.30662983425414,5,7
1999.0,1,7.2,69933.0,62,94.0,4,5
2003.0,1,7.1,8475.0,10,91.0,0,3
2003.0,7,8.7,680.0,62,22.0,14,4
1995.0,1,7.4,723.0,55,91.0,6,14
1995.0,1,7.7,109025.0,62,111.0,7,19
1985.0,1,6.9,49900.0,62,120.0,4,5
1989.0,1,6.9,6732.0,37,108.0,2,21
1998.0,1,8.1,765446.0,62,89.0,4,5
1995.0,7,8.7,2243.0,62,91.0,14,27
2001.0,1,5.7,977.0,55,100.0,4,27
1981.0,1,7.3,88359.0,62,34.0,2,1
1998.0,1,6.3,7529.0,61,109.0,4,7
1997.0,1,7.5,1648.0,1,105.0,5,7
1992.0,1,3.4,436.0,62,103.0,4,27
2004.0,7,7.2,26.0,62,98.0,6,14
1998.0,1,6.5,82309.0,62,79.0,5,7
1969.0,1,5.5,384.0,23,89.0,4,27
1995.0,1,6.4,26026.0,62,109.0,0,5
1983.0,1,5.0,67789.0,23,101.0,0,1
1995.0,1,6.0,27607.0,62,25.0,7,8
1986.0,1,6.9,27036.0,62,84.0,4,5
2002.0,1,5.2,603.0,10,107.0,0,5
1989.0,1,7.0,13174.0,23,100.0,7,19
2000.0,1,6.2,236.0,62,194.0,7,22
2005.0,1,5.4,23452.0,62,108.0,4,5
2001.0,1,7.5,106685.0,62,90.0,5,7
1998.0,7,8.4,646.0,62,106.0,14,27
1992.0,3,7.6,148.0,61,98.0,6,3
2002.0,7,4.4,2520.0,62,96.0,4,22
1993.0,1,6.1,26557.0,62,90.0,0,5
1926.0,1,7.1,1835.0,62,60.0,1,0
2002.0,1,4.3,688.0,62,85.0,5,19
1970.0,1,6.9,8475.0,62,112.0,1,7
1992.0,7,7.4,54.0,62,126.0,6,14
1991.0,1,5.9,1612.0,62,25.0,4,7
2001.0,2,7.7,1506.0,10,185.0,7,16
1980.0,1,6.4,127828.0,62,108.0,13,16
1998.0,1,4.8,3918.0,62,659.0,0,24
2003.0,1,7.2,2017.0,30,250.0,4,14
1997.0,1,7.9,34.0,62,92.0,6,27
1976.0,1,4.7,94.0,52,107.0,0,5
2002.0,1,7.0,258256.0,62,100.0,5,24
1996.0,1,6.7,122573.0,62,86.0,0,5
1993.0,1,6.6,87508.0,62,139.0,0,4
2001.0,1,6.3,42229.0,62,85.0,7,14
1942.0,1,8.0,22279.0,62,100.0,7,26
2000.0,1,6.7,10889.0,62,109.0,7,22
2000.0,1,5.6,1846.0,30,111.0,0,7
2001.0,1,5.4,9086.0,62,131.0,0,4
2003.0,7,4.4,1224.0,62,90.0,4,27
2001.0,1,5.2,5661.0,62,140.0,0,1
2004.0,3,7.1,3322.0,62,51.0,7,8
1995.0,1,5.6,4855.0,33,108.0,2,1
1925.0,1,7.4,1174.0,24,94.0,5,7
1957.0,1,8.1,8993.0,30,98.0,0,4
2004.0,1,8.2,396.0,62,97.82007952286283,6,22
1984.0,1,6.7,4319.0,62,55.0,4,7
2002.0,3,5.7,707.0,10,98.0,7,27
2001.0,1,6.4,6641.0,62,77.0,4,19
1963.0,1,6.4,1624.0,61,210.0,4,19
2002.0,1,4.9,615.0,10,130.0,23,27
1969.0,1,7.3,105432.0,62,77.0,1,7
2001.0,1,5.7,652.0,61,24.0,3,7
1994.0,4,7.7,865.0,37,94.0,2,0
1974.0,1,8.3,3796.0,52,94.0,4,6
1985.0,1,6.7,2582.0,61,98.0,3,5
1997.0,1,6.3,8559.0,39,52.0,0,5
1999.0,4,8.4,220431.0,62,89.0,2,4
1930.0,1,6.4,6111.0,61,180.0,5,16
1997.0,1,7.3,140.0,62,108.0,6,27
2001.0,1,5.1,320.0,55,129.0,4,7
1945.0,1,7.0,3813.0,62,88.0,4,7
1994.0,1,6.4,1882.0,23,133.0,4,27
2001.0,1,7.0,5769.0,61,30.0,7,27
2001.0,1,3.8,662.0,10,63.0,0,13
2003.0,1,7.3,10994.0,35,94.0,7,19
2003.0,1,6.4,1519.0,62,94.0,7,27
1998.0,1,6.3,10447.0,36,60.0,5,7
1992.0,1,6.4,1969.0,52,127.0,7,15
2000.0,1,6.9,3519.0,24,105.0,4,7
1980.0,1,5.8,5047.0,35,73.0,13,24
2004.0,7,6.6,258.0,62,102.0,6,27
2004.0,1,6.3,153.0,35,95.0,7,27
2004.0,0,7.5,274.0,61,87.0,5,7
2001.0,3,5.0,121.0,62,94.0,4,7
1979.0,1,4.6,1839.0,62,113.0,4,27
1985.0,1,8.5,2152.0,62,95.0,6,14
1999.0,1,4.0,347.0,62,88.0,4,19
1997.0,1,6.2,28819.0,62,117.0,0,4
1992.0,1,7.4,30602.0,61,79.0,7,19
1996.0,1,6.6,52411.0,62,75.0,0,7
2004.0,1,6.8,1019.0,62,122.0,6,27
2001.0,1,7.3,2472.0,37,92.0,2,0
1998.0,1,6.2,170474.0,62,93.0,0,7
2001.0,1,6.6,19585.0,37,90.0,5,7
1989.0,1,7.2,102009.0,62,80.0,3,7
1995.0,7,4.8,408.0,62,24.0,0,27
1994.0,1,6.4,5537.0,27,130.0,0,1
2004.0,1,7.9,52748.0,24,82.0,7,19
1997.0,1,6.8,27387.0,62,85.0,3,7
1997.0,1,6.0,4070.0,62,72.0,4,7
2000.0,1,4.6,6846.0,38,83.0,0,20
1969.0,4,7.4,1660.0,62,93.0,1,8
2000.0,1,5.6,31732.0,62,112.0,0,5
1953.0,1,5.7,1351.0,62,114.0,1,7
1997.0,3,7.4,25.0,62,93.0,4,27
1999.0,0,6.8,636.0,62,102.0,4,20
2001.0,1,7.5,8471.0,37,91.0,5,7
1980.0,1,5.4,5731.0,35,97.0,13,27
1997.0,7,5.5,6.0,62,90.0,2,21
2001.0,1,5.6,2543.0,10,98.0,19,24
2003.0,1,6.5,79587.0,62,105.0,7,27
2003.0,7,6.8,125.0,62,117.0,2,1
2000.0,1,5.3,1745.0,61,96.0,5,7
1987.0,7,8.4,96.0,62,89.0,6,14
1999.0,7,5.3,5424.0,62,88.0,8,4
2000.0,7,7.4,52.0,62,40.0,14,27
2003.0,4,6.9,529.0,37,108.0,2,0
2005.0,7,3.3,452.0,62,93.0,13,27
1951.0,1,6.7,5167.0,62,66.0,4,15
1999.0,4,7.9,2071.0,61,123.0,5,7
2001.0,7,8.6,27.0,62,163.0,6,22
1996.0,1,6.3,38543.0,62,85.0,4,27
2000.0,7,7.0,77.0,10,30.0,14,27
1973.0,1,6.4,996.0,62,72.0,0,5
2002.0,1,6.2,106869.0,62,60.0,4,19
2001.0,1,6.4,8367.0,30,113.0,0,5
1993.0,1,6.7,595.0,10,88.0,7,24
2003.0,4,6.6,128.0,37,113.0,2,4
1988.0,4,8.6,1769.0,62,86.0,6,3
2001.0,1,5.9,1276.0,62,93.0,0,1
1994.0,1,6.1,9368.0,62,91.0,1,4
1965.0,1,5.2,1715.0,62,116.0,4,13
2001.0,3,6.8,319.0,62,105.0,6,27
1985.0,1,7.1,66084.0,62,92.0,13,24
1999.0,1,6.5,578.0,62,92.0,7,27
1974.0,1,7.3,13215.0,62,113.0,4,7
2004.0,1,7.9,22335.0,30,110.0,0,7
2002.0,1,3.4,263.0,62,100.0,0,27
1982.0,1,6.5,3759.0,27,122.0,0,4
1987.0,3,9.0,23.0,62,127.0,4,27
1988.0,1,2.9,3889.0,62,100.0,1,4
1972.0,1,7.7,9196.0,65,105.0,7,19
1981.0,1,6.1,10486.0,62,80.0,13,16
2000.0,1,4.3,290.0,62,110.0,7,24
2002.0,7,6.8,31.0,62,96.0,14,27
1988.0,1,6.4,298.0,62,101.0,7,27
2001.0,4,8.4,19.0,62,108.0,17,22
1996.0,1,5.5,5846.0,62,119.0,2,1
2000.0,4,5.3,28.0,62,122.0,4,27
2005.0,0,7.4,362.0,62,86.0,2,1
1987.0,1,5.4,10741.0,62,101.0,4,9
1999.0,7,5.8,333.0,62,116.0,17,27
1996.0,1,6.7,1941.0,4,95.0,4,7
2002.0,3,7.2,169.0,62,117.0,3,7
1999.0,1,6.7,5232.0,30,86.0,7,15
1981.0,1,7.4,59515.0,61,120.0,1,7
1976.0,1,6.2,6883.0,62,93.0,4,7
2004.0,1,7.0,13436.0,37,119.0,2,7
1998.0,0,7.4,337.0,62,252.0,6,3
2000.0,3,6.0,331.0,62,24.0,7,27
1974.0,1,6.9,3200.0,62,108.0,7,8
2004.0,1,4.3,343.0,62,94.04166666666667,19,4
1980.0,0,7.8,355.0,61,52.0,7,27
2002.0,1,6.0,27.0,37,87.0,2,20
1994.0,1,7.4,5555.0,23,123.0,7,27
2004.0,3,5.4,622.0,10,112.0,7,25
1991.0,1,5.2,820.0,62,100.0,13,24
1993.0,1,7.3,39854.0,61,87.0,7,8
1998.0,3,8.4,27.0,62,84.0,6,3
1961.0,1,6.8,3038.0,62,119.0,13,16
1987.0,1,6.1,23932.0,62,174.0,9,13
1934.0,1,7.1,7063.0,62,94.0,7,19
1996.0,1,7.7,407.0,30,91.0,4,27
2005.0,1,6.8,32011.0,23,97.0,5,7
1999.0,7,6.9,105.0,61,33.0,6,14
2003.0,2,6.3,567.0,37,85.0,2,0
1994.0,2,7.3,650.0,10,130.0,24,27
1995.0,1,7.6,93473.0,62,104.0,1,7
1971.0,1,6.2,31.0,62,100.0,5,7
2000.0,1,5.0,183.0,10,110.0,7,19
1984.0,1,7.8,53691.0,61,98.0,3,7
1987.0,1,6.8,1454.0,10,130.0,4,7
1996.0,1,7.1,5136.0,62,90.0,7,19
1947.0,1,6.5,10813.0,62,84.0,5,7
1997.0,1,4.9,1462.0,62,84.0,4,19
2002.0,3,6.0,279.0,62,109.0,7,27
1987.0,1,6.7,146175.0,62,102.8877434135166,0,20
1999.0,1,7.2,84077.0,62,79.0,0,5
1995.0,1,8.1,1145.0,61,84.0,6,3
1946.0,1,6.8,5803.0,62,104.0,5,7
1998.0,1,6.4,13882.0,62,94.0,4,7
1996.0,1,5.4,282.0,62,100.0,4,27
2000.0,7,6.4,12.0,62,100.0,6,4
2003.0,1,6.3,40544.0,62,101.04347826086956,4,19
2004.0,7,1.9,282.0,62,90.0,5,13
1991.0,3,7.7,111.0,61,105.0,3,27
1974.0,2,8.2,453.0,61,100.02037351443124,7,19
2001.0,7,7.3,26.0,62,197.0,8,27
1988.0,1,6.4,358.0,27,98.0,0,27
2000.0,7,8.2,114.0,62,135.0,6,14
1973.0,1,6.1,1304.0,62,44.0,0,4
1954.0,1,6.6,3657.0,62,98.0,0,7
1997.0,7,1.7000000000000002,4239.0,62,93.0,0,9
1988.0,1,7.4,83763.0,62,169.0,2,1
1977.0,1,7.6,191830.0,62,100.02037351443124,7,20
1994.0,1,7.1,22318.0,61,96.0,5,7
1999.0,1,6.1,349.0,61,104.0,4,27
1989.0,1,1.8,13159.0,62,104.0,4,27
1977.0,1,5.9,317.0,41,131.0,7,19
1954.0,4,6.6,3137.0,62,143.0,1,7
2001.0,1,7.6,5775.0,53,61.0,7,19
2003.0,1,5.8,43969.0,62,101.0,0,5
1999.0,1,6.4,3485.0,37,115.0,4,13
2002.0,1,6.9,7324.0,62,101.04347826086956,4,7
1971.0,2,8.7,1675.0,61,117.0,3,7
1977.0,1,7.1,5203.0,62,111.0,4,5
1949.0,1,7.3,1128.0,61,93.0,7,9
2003.0,7,6.5,5242.0,62,93.0,2,8
1974.0,1,7.3,2076.0,62,110.0,4,7
1982.0,1,6.0,7565.0,62,104.0,5,13
1950.0,1,7.1,15312.0,62,97.0,18,26
1981.0,1,5.0,812.0,62,93.0,4,27
1993.0,4,8.0,56687.0,62,128.0,0,1
2001.0,7,4.6,341.0,61,105.0,7,13
1959.0,4,9.0,75773.0,62,123.0,7,9
1997.0,1,6.0,56148.0,62,181.0,0,24
2003.0,7,8.3,60.0,62,97.0,14,27
2002.0,3,6.7,98.0,62,90.0,2,27
1995.0,1,7.4,33134.0,62,113.0,4,7
1997.0,1,6.3,1474.0,62,161.0,4,5
1996.0,0,7.9,1615.0,61,49.0,5,7
2002.0,1,7.2,5457.0,23,103.0,7,19
1994.0,1,5.9,3828.0,62,120.0,7,16
2003.0,1,7.2,7551.0,61,113.0,1,7
2003.0,7,7.6,35.0,62,86.0,15,27
1987.0,1,5.2,4326.0,10,95.0,4,5
1963.0,1,5.6,3249.0,62,71.0,4,26
1995.0,1,5.7,2987.0,62,98.0,3,7
1955.0,1,6.4,2425.0,62,93.0,24,27
1998.0,7,5.3,2302.0,37,102.0,2,0
2000.0,4,7.1,858.0,37,89.0,0,2
1999.0,1,7.5,5508.0,62,114.0,6,3
1998.0,1,6.8,25575.0,62,140.0,4,7
1982.0,1,5.7,12934.0,62,60.0,13,27
2004.0,7,4.8,3681.0,62,96.0,6,27
1983.0,3,8.1,2851.0,62,90.0,6,14
2002.0,3,6.5,725.0,62,116.0,4,27
1950.0,1,6.9,4622.0,62,55.0,3,4
1988.0,1,7.3,207753.0,62,122.0,4,7
1996.0,1,6.7,1838.0,12,30.0,7,19
1984.0,1,8.3,382061.0,62,110.0,3,7
1994.0,1,5.3,8495.0,62,85.0,1,4
1996.0,4,7.2,407.0,62,87.0,6,13
1957.0,1,4.9,111.0,23,88.0,4,19
1959.0,1,7.2,3770.0,61,31.0,4,27
2004.0,1,4.3,1481.0,62,186.0,0,7
2003.0,1,4.8,63860.0,62,127.0,4,27
1982.0,1,6.0,3277.0,62,91.0,0,4
1945.0,1,7.3,4568.0,62,113.0,0,1
2004.0,5,7.0,119.0,61,95.0,2,21
1987.0,1,7.6,879.0,62,103.0,6,21
1986.0,7,8.3,15.0,62,107.0,6,14
1999.0,1,7.8,19720.0,37,88.0,7,4
2000.0,4,7.6,23785.0,62,80.0,2,4
2004.0,1,5.7,8731.0,62,111.0,0,5
1982.0,1,4.7,477.0,62,112.0,19,24
1969.0,1,6.4,2033.0,62,89.0,0,7
1996.0,1,5.4,7361.0,61,97.1726907630522,1,4
2000.0,1,6.3,2263.0,61,92.0,7,22
1988.0,1,6.8,432.0,27,99.0,4,19
1999.0,1,6.5,76.0,62,89.0,4,19
1995.0,1,6.5,143.0,10,119.0,6,21
1957.0,1,8.2,102025.0,56,108.0,7,19
2003.0,1,7.5,24665.0,55,92.0,7,19
2003.0,1,7.3,127218.0,62,93.0,4,5
1973.0,1,4.9,805.0,35,100.0,13,27
2005.0,1,4.9,9486.0,62,102.0,7,19
1988.0,1,6.0,15833.0,62,106.0,4,13
2005.0,7,3.6,276.0,61,88.0,4,27
1977.0,1,5.8,972.0,62,96.0,0,5
1975.0,1,7.1,2243.0,62,78.0,4,27
1986.0,1,5.4,13936.0,62,102.78313253012048,13,16
1997.0,1,7.0,3492.0,62,90.0,4,7
1997.0,1,6.3,2259.0,62,95.0,7,14
1993.0,1,7.5,15965.0,27,37.0,0,5
1999.0,1,7.8,602.0,62,88.0,6,3
1944.0,1,8.0,44752.0,62,119.0,7,10
1999.0,1,6.7,37609.0,62,45.0,5,7
1958.0,1,7.4,7275.0,62,108.0,7,19
2000.0,1,7.0,1682.0,62,91.0,7,27
1982.0,1,5.5,3152.0,62,126.0,4,27
1943.0,1,8.0,68414.0,62,110.0,4,5
2000.0,7,7.7,11.0,62,117.0,4,27
1964.0,1,6.5,8453.0,37,111.0,1,9
1976.0,1,7.7,5681.0,23,60.0,4,7
1999.0,1,5.4,33369.0,62,94.0,4,19
1962.0,4,8.5,4262.0,62,75.0,5,7
2002.0,1,6.5,70088.0,62,110.0,7,24
1998.0,1,7.3,177472.0,61,101.0,0,5
2000.0,2,8.6,4772.0,62,95.0,5,7
1998.0,1,6.8,175245.0,62,87.0,0,1
2003.0,1,5.2,8432.0,62,96.0,4,19
2004.0,3,4.0,875.0,62,92.0,0,1
1993.0,0,7.6,99.0,62,91.0,6,3
1971.0,1,7.1,10425.0,35,116.0,4,7
1996.0,1,7.2,5891.0,33,46.0,4,7
1993.0,1,6.6,6074.0,23,68.0,0,7
2001.0,1,5.6,32418.0,62,202.0,1,4
1989.0,1,6.9,16487.0,52,102.0,4,27
1996.0,1,6.9,1217.0,43,30.0,4,7
2001.0,1,4.7,683.0,62,98.0,0,24
2004.0,1,7.1,88.0,62,118.0,6,19
1997.0,1,5.5,3184.0,62,99.30662983425414,5,7
1981.0,1,6.2,1058.0,23,90.0,13,20
2005.0,4,7.7,128.0,62,50.0,12,27
2001.0,1,5.6,2983.0,37,103.0,0,20
1978.0,1,7.6,35145.0,61,145.0,2,1
1998.0,1,5.2,470.0,62,98.0,7,27
2002.0,1,5.7,30850.0,62,92.0,7,19
2000.0,1,7.8,204643.0,62,99.0,3,7
2001.0,1,5.2,100.0,27,153.0,7,27
1961.0,1,8.0,7895.0,62,96.0,7,27
2004.0,1,6.9,622.0,62,116.0,6,22
1995.0,1,5.3,1056.0,62,79.0,4,19
1995.0,7,5.0,7603.0,62,90.0,4,9
2004.0,1,4.0,1584.0,62,99.0,4,13
2002.0,3,5.6,13759.0,62,125.0,4,7
1972.0,4,6.8,2206.0,62,116.0,2,4
1966.0,1,7.7,33198.0,61,137.0,3,7
1988.0,1,4.6,6301.0,62,86.0,4,19
2001.0,1,7.6,2546.0,30,45.0,5,7
2000.0,1,6.9,1625.0,23,105.0,5,24
1996.0,1,6.1,1305.0,35,22.0,4,19
2003.0,7,4.7,4112.0,62,97.0,13,27
1937.0,1,7.7,18797.0,62,97.0,4,19
1940.0,1,7.3,2322.0,62,106.52173913043478,15,27
2005.0,3,6.8,10.0,62,110.0,6,27
1947.0,1,7.6,3594.0,62,102.0,2,21
2001.0,1,6.6,66691.0,62,72.0,0,16
1996.0,1,6.2,14090.0,62,113.0,7,19
2002.0,7,4.1,193.0,62,102.8877434135166,0,9
1998.0,7,8.2,55.0,62,131.0,14,27
2000.0,3,8.1,177.0,62,111.0,6,12
1944.0,1,7.2,2135.0,62,116.0,7,8
1969.0,1,5.8,613.0,62,98.0,4,27
1988.0,1,6.3,14957.0,62,720.0,0,20
2002.0,7,5.6,2300.0,62,99.0,4,27
2001.0,1,6.9,1761.0,23,101.0,4,7
1987.0,1,7.3,24704.0,62,89.0,2,1
1981.0,1,6.7,33379.0,10,112.0,2,1
1976.0,1,7.4,47083.0,62,33.0,0,5
2004.0,1,5.6,73.0,27,101.04347826086956,4,7
2001.0,1,7.1,748.0,12,95.0,3,7
2003.0,1,7.1,4411.0,62,112.0,4,6
2004.0,1,6.4,1113.0,62,74.0,6,4
1984.0,1,6.2,27550.0,62,124.0,0,4
1997.0,1,5.2,1668.0,62,147.0,5,7
1997.0,1,6.0,48227.0,62,81.0,13,20
1964.0,1,6.5,4974.0,62,83.0,4,5
1988.0,2,8.3,2624.0,62,95.0,7,25
1983.0,1,6.2,2083.0,35,126.0,13,16
2003.0,1,4.8,4095.0,62,92.0,4,19
2000.0,1,3.5,179.0,62,101.0,18,7
1999.0,1,5.0,310.0,30,142.0,18,0
1985.0,1,6.9,1871.0,23,145.0,4,7
1967.0,1,7.2,4469.0,62,97.0,4,15
1967.0,1,8.0,262646.0,62,103.0,4,7
1992.0,1,7.3,492.0,62,180.0,6,21
1993.0,1,5.3,1260.0,62,135.0,0,27
1996.0,1,6.2,497.0,23,113.0,7,19
2003.0,1,6.9,331.0,62,114.0,6,27
1992.0,1,6.4,9615.0,62,96.0,7,19
1984.0,1,7.2,9274.0,55,81.0,4,7
1987.0,1,7.5,9380.0,27,110.0,0,9
1997.0,1,7.0,166.0,62,80.0,6,27
1998.0,1,4.4,424.0,62,113.0,0,24
1994.0,1,5.8,1199.0,30,95.0,7,8
2003.0,7,8.3,186.0,62,90.0,6,14
1998.0,1,6.3,8075.0,62,116.0,0,5
1996.0,1,7.2,5552.0,37,91.0,4,7
1957.0,1,5.2,1517.0,62,86.0,0,1
2002.0,4,6.5,24.0,62,102.0,17,19
1996.0,1,6.5,188815.0,62,29.0,2,1
1982.0,1,4.9,1291.0,10,84.0,13,20
1993.0,4,8.6,12130.0,62,102.0,5,7
1983.0,1,6.4,9668.0,62,101.0,0,7
2001.0,1,6.9,263.0,63,102.0,4,7
2005.0,7,2.8,402.0,62,121.0,13,0
2000.0,1,6.6,60872.0,62,105.0,4,22
1989.0,1,7.0,124635.0,62,93.0,1,4
1972.0,2,8.2,277.0,61,95.0,5,16
2000.0,1,7.0,27651.0,62,107.0,3,7
1991.0,1,7.0,97220.0,62,140.0,0,4
2002.0,1,7.7,132989.0,61,98.0,0,1
1995.0,7,5.1,5194.0,62,124.0,0,5
1987.0,1,5.3,400.0,61,97.0,4,19
1991.0,1,4.4,3660.0,62,81.0,7,19
2002.0,7,4.1,589.0,62,102.0,13,16
1996.0,1,5.5,21404.0,62,115.0,0,24
1966.0,1,7.7,18900.0,62,90.0,19,24
1999.0,3,5.0,664.0,10,97.0,0,7
2001.0,1,6.1,30273.0,62,101.04347826086956,4,5
2001.0,1,6.3,17192.0,62,84.0,4,22
2002.0,1,6.6,951.0,62,65.0,7,27
1998.0,1,8.2,14385.0,30,99.0,0,5
2004.0,7,3.4,335.0,62,99.0,13,27
1997.0,1,7.3,215596.0,62,87.0,2,1
1942.0,1,7.7,14926.0,62,45.0,3,7
1971.0,3,7.6,7606.0,62,109.0,3,7
1999.0,1,6.3,162.0,62,97.82007952286283,6,27
1976.0,2,7.4,3491.0,62,111.0,5,7
1958.0,1,7.1,12736.0,62,54.0,0,1
1969.0,1,4.6,50.0,62,83.0,7,27
2003.0,3,6.3,190.0,37,89.0,2,7
2001.0,7,8.2,395.0,62,180.0,6,14
1987.0,3,8.1,3853.0,61,97.1726907630522,1,5
1985.0,1,5.5,9415.0,62,75.0,0,24
1982.0,3,7.7,4551.0,61,132.0,0,7
2003.0,1,6.0,869.0,62,106.0,4,7
1997.0,1,6.9,16649.0,61,35.0,3,7
2002.0,7,6.4,59.0,32,89.0,6,27
1981.0,1,5.1,5108.0,62,100.0,4,9
1984.0,1,6.6,2452.0,62,91.0,7,19
2005.0,1,6.2,5535.0,61,127.0,4,9
1954.0,1,8.1,148329.0,62,55.0,5,7
1998.0,1,6.3,2161.0,23,137.0,5,7
2001.0,3,8.5,623.0,10,98.0,8,14
2004.0,1,6.6,9949.0,30,121.0,7,19
1984.0,1,6.8,1235.0,23,102.0,7,22
2001.0,1,7.1,36079.0,55,104.0,7,19
2002.0,3,5.6,314.0,10,102.0,4,5
2003.0,1,7.8,16536.0,30,88.0,0,5
1949.0,1,7.5,8110.0,62,131.0,5,7
2001.0,1,5.0,288.0,62,95.0,4,7
1984.0,1,7.3,208183.0,62,102.8877434135166,0,7
2002.0,1,4.9,455.0,62,105.0,4,5
2002.0,3,6.1,395.0,62,98.0,3,7
1997.0,1,6.7,655.0,62,110.0,4,7
2005.0,7,8.2,136.0,62,101.0,14,27
1983.0,1,7.0,5985.0,62,50.0,7,27
1981.0,1,6.8,1172.0,62,172.0,7,15
1989.0,1,6.4,101026.0,62,50.0,0,4
1990.0,1,5.8,2327.0,62,176.0,7,22
1979.0,1,5.8,167.0,58,120.0,0,7
1983.0,2,7.7,86.0,61,98.0,7,27
1926.0,1,7.8,5878.0,24,46.0,2,1
2003.0,2,8.6,71786.0,62,88.0,0,1
1996.0,1,5.1,1353.0,62,93.0,4,19
1989.0,3,4.9,381.0,62,108.0,7,27
1984.0,1,5.1,15608.0,27,60.0,0,4
1984.0,1,4.3,1922.0,62,98.0,1,9
2003.0,7,7.1,37.0,62,11.0,0,27
1978.0,1,5.8,4932.0,62,105.0,7,27
2001.0,1,6.6,56286.0,62,90.0,4,19
2002.0,1,5.3,1200.0,62,83.0,4,7
2001.0,1,2.9,258.0,62,137.0,13,26
